Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-02,3557.1000230861014,3579.5659179687505,3534.6341282034523,3579.56591796875,59377900,0.0,0.0
2023-03-03,3594.5421645220586,3594.5421645220586,3542.121757956112,3564.587646484375,84777000,0.0,0.0
2023-03-06,3587.05419921875,3594.542830114822,3579.5655683226773,3587.05419921875,78292000,0.0,0.0
2023-03-07,3572.076658138559,3631.985700623063,3572.076658138559,3624.4970703125,111953700,0.0,0.0
2023-03-08,3631.985700623063,3631.985700623063,3609.519809691374,3624.4970703125,125766100,0.0,0.0
2023-03-09,3639.474402286902,3646.963032744283,3602.03125,3602.03125,79549800,0.0,0.0
2023-03-10,3609.5205078125,3617.009139571447,3594.5432442946058,3609.5205078125,125140500,0.0,0.0
2023-03-13,3602.0315269959888,3646.963313195523,3572.077002862966,3617.0087890625,106769300,0.0,0.0
2023-03-14,3572.0763087181526,3587.0535678742035,3512.167272093949,3527.14453125,192444400,0.0,0.0
2023-03-15,3564.588526429521,3572.077157787566,3519.65673828125,3519.65673828125,107761200,0.0,0.0
2023-03-16,3519.6569075796115,3557.100066170884,3474.7251172700844,3542.122802734375,155984500,0.0,0.0
2023-03-17,3572.0769959741706,3669.4291992187495,3557.099733936543,3669.42919921875,267753300,0.0,0.0
2023-03-20,3624.497380491163,3654.451904296875,3609.520118588307,3654.451904296875,113829400,0.0,0.0
2023-03-21,3646.9633061623085,3684.4064612563775,3624.497413105867,3669.42919921875,214639300,0.0,0.0
2023-03-24,3733.265119828518,3788.2816584365173,3709.6866032822327,3748.984130859375,266103900,231.22139,0.0
2023-03-27,3733.2655122008505,3764.7035375667524,3709.686993176424,3725.406005859375,144925200,0.0,0.0
2023-03-28,3725.4056143130892,3756.8436363748033,3725.4056143130892,3748.984130859375,105217100,0.0,0.0
2023-03-29,3772.562613695426,3788.281624585824,3748.98409735983,3780.422119140625,141800500,0.0,0.0
2023-03-30,3780.4219228001643,3780.4219228001643,3725.405387541118,3733.264892578125,98847200,0.0,0.0
2023-03-31,3717.54638671875,3733.265398924749,3701.8273745127512,3717.54638671875,161561800,0.0,0.0
2023-04-03,3748.984226989746,3772.562744140625,3741.1247212727862,3772.562744140625,133511700,0.0,0.0
2023-04-04,3772.563213174274,3788.2822265625,3741.125186397822,3788.2822265625,88097800,0.0,0.0
2023-04-05,3780.4223455899005,3835.438887001812,3772.5628396739135,3796.141357421875,119316500,0.0,0.0
2023-04-06,3819.7194985634037,3819.7194985634037,3788.281477999096,3804.00048828125,88012300,0.0,0.0
2023-04-10,3819.719482421875,3819.719482421875,3788.281461990419,3819.719482421875,58886800,0.0,0.0
2023-04-11,3819.7197095527026,3843.298226278336,3796.1411928270686,3835.438720703125,67275600,0.0,0.0
2023-04-12,3890.455584729177,3890.455584729177,3843.2985473385206,3874.736572265625,194839900,0.0,0.0
2023-04-13,3890.4554178628573,3929.7529473362197,3874.7364060735126,3914.033935546875,141279800,0.0,0.0
2023-04-14,3969.0504541256155,4008.347983374384,3929.752924876847,3988.69921875,190097200,0.0,0.0
2023-04-17,3988.6991084219217,3988.6991084219217,3898.3147936497994,3921.893310546875,121231300,0.0,0.0
2023-04-18,3921.8928528448546,3949.4011193477745,3890.454833984375,3890.454833984375,95747700,0.0,0.0
2023-04-26,4047.6456827192164,4047.6456827192164,3874.7365467583954,3949.40185546875,273336000,0.0,0.0
2023-04-27,3921.893414365898,4047.6455078125,3921.893414365898,4047.6455078125,125947200,0.0,0.0
2023-04-28,4067.2939453125005,4145.888997395834,4008.3476562500005,4008.34765625,251912000,0.0,0.0
2023-05-02,4067.294272413532,4067.294272413532,3969.050449408374,4047.6455078125,84246100,0.0,0.0
2023-05-03,4106.591471354167,4106.591471354167,3969.0501302083335,4008.34765625,183524700,0.0,0.0
2023-05-04,4047.6455078125,4067.294272413532,3988.6992140094053,4047.6455078125,140482000,0.0,0.0
2023-05-05,4106.59130859375,4126.2400708358255,4027.9962596254486,4106.59130859375,182599600,0.0,0.0
2023-05-08,4126.240234375,4126.240234375,3969.0501302083335,4008.34765625,107804200,0.0,0.0
2023-05-09,3969.0502905868902,4027.99658203125,3949.401526772104,4027.99658203125,102987300,0.0,0.0
2023-05-10,3988.6992140094053,4047.6455078125,3969.050449408374,4047.6455078125,108369600,0.0,0.0
2023-05-11,4067.294272413532,4067.294272413532,4008.347978610437,4047.6455078125,85618800,0.0,0.0
2023-05-12,4008.347978610437,4067.294272413532,4008.347978610437,4047.6455078125,92625800,0.0,0.0
2023-05-15,4047.6455078125,4067.294272413532,3949.4016848073425,4047.6455078125,163732600,0.0,0.0
2023-05-16,4067.294350257287,4086.9431152343755,4008.348055326022,4086.943115234375,73611200,0.0,0.0
2023-05-17,4126.240645188552,4126.240645188552,4067.294350257287,4086.943115234375,115834500,0.0,0.0
2023-05-19,4106.591943811487,4283.43083134404,4086.9431785300926,4244.13330078125,185672200,0.0,0.0
2023-05-22,4165.538396457373,4322.728524625576,4165.538396457373,4263.7822265625,162655900,0.0,0.0
2023-05-23,4303.079749644886,4401.323579545455,4303.079749644886,4322.728515625,255251600,0.0,0.0
2023-05-24,4342.376467023577,4401.32275390625,4283.430180140904,4401.32275390625,187436100,0.0,0.0
2023-05-25,4322.727864583334,4381.674153645834,4283.430338541667,4303.0791015625,224391900,0.0,0.0
2023-05-26,4263.78141784668,4401.32275390625,4263.78141784668,4401.32275390625,154003100,0.0,0.0
2023-05-29,4401.322916666667,4420.9716796875,4303.0791015625,4362.025390625,125049100,0.0,0.0
2023-05-30,4322.728515625,4401.323579545455,4322.728515625,4322.728515625,67363200,0.0,0.0
2023-05-31,4381.67431640625,4381.67431640625,4224.484206400645,4381.67431640625,898453700,0.0,0.0
2023-06-05,4401.323588709677,4401.323588709677,4263.7822265625,4263.7822265625,255472600,0.0,0.0
2023-06-06,4244.1331350344035,4322.7281930905965,4204.835606006307,4283.4306640625,92019300,0.0,0.0
2023-06-07,4303.079596625434,4303.079596625434,4204.83577021846,4244.13330078125,150377000,0.0,0.0
2023-06-08,4224.484049479167,4303.0791015625,4204.835286458334,4303.0791015625,92794100,0.0,0.0
2023-06-09,4263.7822265625,4283.430992583525,4224.484694520449,4263.7822265625,77251000,0.0,0.0
2023-06-12,4244.13330078125,4244.13330078125,4224.484535499855,4244.13330078125,92314200,0.0,0.0
2023-06-13,4244.1328125,4362.025390625,4244.1328125,4362.025390625,108831400,0.0,0.0
2023-06-14,4381.674153645834,4381.674153645834,4303.0791015625,4362.025390625,79137600,0.0,0.0
2023-06-15,4303.079424137443,4342.376953125,4283.430659643665,4342.376953125,74388400,0.0,0.0
2023-06-16,4303.0791015625,4362.025390625,4244.1328125,4362.025390625,189062600,0.0,0.0
2023-06-19,4322.728188631222,4342.376953125,4283.430659643665,4342.376953125,55144200,0.0,0.0
2023-06-20,4303.0791015625,4362.025390625,4303.0791015625,4362.025390625,102926800,0.0,0.0
2023-06-21,4322.728025154148,4381.67431640625,4322.728025154148,4381.67431640625,84605400,0.0,0.0
2023-06-22,4362.025390625,4401.322916666667,4303.0791015625,4303.0791015625,94143200,0.0,0.0
2023-06-23,4263.782066062645,4303.079596625434,4244.13330078125,4244.13330078125,123350300,0.0,0.0
2023-06-26,4263.781899548451,4303.079428576548,4224.484370520356,4283.4306640625,85472100,0.0,0.0
2023-06-27,4283.430992583525,4322.728524625576,4263.7822265625,4263.7822265625,110716500,0.0,0.0
2023-07-03,4322.727864583334,4362.025390625,4283.430338541667,4303.0791015625,168559800,0.0,0.0
2023-07-04,4322.7281930905965,4322.7281930905965,4263.781899548451,4283.4306640625,94462600,0.0,0.0
2023-07-05,4244.1331350344035,4283.4306640625,4244.1331350344035,4283.4306640625,109632800,0.0,0.0
2023-07-06,4283.430992583525,4303.079758604551,4244.133460541475,4263.7822265625,109446200,0.0,0.0
2023-07-07,4244.133630087209,4263.782396893169,4224.48486328125,4224.48486328125,114043800,0.0,0.0
2023-07-10,4263.782066062645,4322.7283619068285,4244.13330078125,4244.13330078125,78972100,0.0,0.0
2023-07-11,4224.484694520449,4283.430992583525,4224.484694520449,4263.7822265625,122094700,0.0,0.0
2023-07-12,4283.4306640625,4303.079428576548,4263.781899548451,4283.4306640625,104993700,0.0,0.0
2023-07-13,4263.781899548451,4303.079428576548,4263.781899548451,4283.4306640625,134905700,0.0,0.0
2023-07-14,4283.430659643665,4342.376953125,4263.781895149887,4342.376953125,127814200,0.0,0.0
2023-07-17,4362.025552655549,4420.971843907651,4342.376788904849,4381.67431640625,166951300,0.0,0.0
2023-07-18,4420.9716796875,4479.91796875,4401.322916666667,4420.9716796875,120810300,0.0,0.0
2023-07-20,4381.674153645834,4440.620442708334,4362.025390625,4420.9716796875,111117300,0.0,0.0
