Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-03-02,9500.0,10200.0,9500.0,9900.0,58382900,0.0,0.0
2026-03-03,10300.0,10725.0,10100.0,10575.0,44808000,0.0,0.0
2026-03-04,10800.0,10900.0,9975.0,10300.0,45835200,0.0,0.0
2026-03-05,10500.0,10500.0,10025.0,10325.0,19027900,0.0,0.0
2026-03-06,10325.0,10575.0,10050.0,10300.0,13370900,0.0,0.0
2026-03-09,10300.0,10550.0,10000.0,10450.0,26399500,0.0,0.0
2026-03-10,10300.0,10525.0,10075.0,10375.0,24378000,0.0,0.0
2026-03-11,10050.0,10275.0,9550.0,9625.0,40515700,0.0,0.0
2026-03-12,9675.0,10350.0,9650.0,10175.0,31410100,0.0,0.0
2026-03-13,10275.0,10500.0,10200.0,10375.0,20139000,0.0,0.0
2026-03-16,10350.0,10475.0,9975.0,10350.0,26950900,0.0,0.0
2026-03-17,10400.0,10725.0,10375.0,10500.0,27221600,0.0,0.0
2026-03-25,10400.0,11250.0,10300.0,11175.0,58246700,0.0,0.0
2026-03-26,11175.0,11350.0,10675.0,10975.0,43257600,0.0,0.0
2026-03-27,10950.0,10975.0,10600.0,10725.0,22750300,0.0,0.0
2026-03-30,10900.0,11700.0,10850.0,11675.0,41103100,0.0,0.0
2026-03-31,11800.0,11800.0,11125.0,11275.0,26662900,0.0,0.0
2026-04-01,11000.0,11175.0,10500.0,10625.0,43081400,0.0,0.0
2026-04-02,10675.0,11050.0,10675.0,10850.0,26984800,0.0,0.0
2026-04-06,10925.0,11075.0,10825.0,10875.0,11340300,0.0,0.0
2026-04-07,10950.0,11000.0,10475.0,10550.0,12473000,0.0,0.0
2026-04-08,10200.0,10400.0,9925.0,10200.0,42520100,0.0,0.0
2026-04-09,10250.0,10650.0,10125.0,10200.0,17828400,0.0,0.0
2026-04-10,10225.0,10300.0,10075.0,10125.0,8473400,0.0,0.0
2026-04-13,10350.0,10450.0,10125.0,10450.0,17705800,0.0,0.0
2026-04-14,10400.0,10450.0,10225.0,10300.0,12764000,0.0,0.0
2026-04-15,10775.0,11075.0,10650.0,10800.0,37884900,0.0,0.0
2026-04-16,10875.0,11050.0,10700.0,10950.0,12625800,0.0,0.0
2026-04-17,11000.0,11400.0,10900.0,11300.0,18775100,0.0,0.0
2026-04-20,11450.0,11450.0,10800.0,10950.0,10936000,0.0,0.0
2026-04-21,10950.0,10975.0,10750.0,10875.0,7078800,0.0,0.0
2026-04-22,11000.0,11050.0,10850.0,10975.0,7195300,0.0,0.0
2026-04-23,10975.0,11075.0,10925.0,10925.0,9639100,0.0,0.0
2026-04-24,10925.0,11025.0,10800.0,10850.0,11381100,0.0,0.0
2026-04-27,11000.0,11250.0,10800.0,11000.0,12452900,0.0,0.0
2026-04-28,11000.0,11250.0,10875.0,10900.0,11168800,0.0,0.0
2026-04-29,10850.0,11400.0,10850.0,11300.0,12289800,0.0,0.0
2026-04-30,11300.0,11650.0,11150.0,11600.0,16183300,0.0,0.0
2026-05-04,11000.0,11125.0,10850.0,10975.0,14265800,0.0,0.0
2026-05-05,10925.0,11075.0,10525.0,10525.0,11729000,0.0,0.0
2026-05-06,10050.0,10400.0,10050.0,10225.0,21155100,0.0,0.0
2026-05-07,10175.0,10200.0,9650.0,9750.0,26440600,0.0,0.0
2026-05-08,9775.0,10000.0,9425.0,9425.0,13823800,0.0,0.0
2026-05-11,9375.0,9700.0,8825.0,9150.0,35112900,0.0,0.0
2026-05-12,9250.0,9575.0,9100.0,9450.0,12731000,0.0,0.0
2026-05-13,9450.0,9450.0,9125.0,9175.0,6348400,0.0,0.0
2026-05-14,9175.0,9175.0,9175.0,9175.0,0,0.0,0.0
2026-05-15,9175.0,9175.0,9175.0,9175.0,0,0.0,0.0
2026-05-18,9075.0,9125.0,8600.0,8950.0,20137900,0.0,0.0
2026-05-19,8950.0,9100.0,7825.0,8200.0,67259900,0.0,0.0
