ticker,pdf_period,report_date,cash_and_equivalents,trade_receivables,inventories,current_assets,fixed_assets,total_assets,trade_payable,current_bank_loans,current_liabilities,longterm_bank_loans,total_liabilities,common_stocks,retained_earnings,total_equity,revenues,gross_profit,operating_profit,interest_finance_costs,ebt,tax,net_profit,net_profit_attributable,comprehensive_income,comprehensive_attributable,cfo,cfi,cff,net_change_cash,cash_end_period,current_ratio,dar,der,eps,per,book_value,pbv,roa,roe,gpm,opm,npm,dps,dpr,dividend_yield,listed_shares_million,market_cap_billion_idr,usd_rate_idr
INKP,Unknown,Dec 2020,12282507.0,18256990.0,5146858.0,61238169.0,49385851.0,119839987.0,2761026.0,,27122025.0,6297770.0,59898829.0,30876071.0,28849055.0,59898829.0,42117995.0,-12168482.0,,-2936661.0,-5408379.0,-1260931.0,4147448.0,4147618.0,4127095.0,4127264.0,7671484.0,-2266631.0,-3806446.0,1598407.0,12282507.0,,0.5,1.0,866.44,12.03,10956.0,0.7,3.46,6.92,-28.89,,9.85,50.0,5.77,0.65,5471.0,57035.0,14105.0
INKP,Unknown,Dec 2021,15117392.0,20067037.0,6300791.0,67094664.0,49451217.0,128113432.0,3307568.0,,32321012.0,8819869.0,60211399.0,31235069.0,36436020.0,60211399.0,50178166.0,-17527983.0,,-3590280.0,-9455139.0,-1934819.0,7520319.0,7520890.0,7533290.0,7533861.0,9683871.0,-5711681.0,-1306199.0,2665991.0,15117392.0,,0.47,0.89,997.39,7.85,12411.0,0.84,5.87,11.08,-34.93,,14.99,50.0,5.01,0.48,5471.0,42810.0,14269.0
INKP,Unknown,Dec 2022,19730647.0,28376302.0,7586100.0,85390477.0,51346904.0,150318122.0,3294652.0,,34923632.0,6164453.0,62921781.0,34131137.0,52973134.0,62921781.0,62409038.0,-24790329.0,,3961631.0,-16332604.0,-2963057.0,13369548.0,13370343.0,13394573.0,13395368.0,6329011.0,-2272051.0,-1016131.0,3040830.0,19730647.0,,0.42,0.72,2035.15,4.29,15975.0,0.49,8.89,15.3,-39.72,,21.42,50.0,2.46,0.64,5471.0,47734.0,15592.0
INKP,Unknown,Dec 2023,21615048.0,26174401.0,5706656.0,86826358.0,51411700.0,156322006.0,3890041.0,,32770096.0,6623007.0,63687203.0,33796218.0,58519584.0,63687203.0,53712559.0,-17477627.0,,4577386.0,-8486062.0,-2134102.0,6351960.0,6352562.0,6382359.0,6382961.0,13320846.0,-11254274.0,25073.0,2091645.0,21615048.0,,0.41,0.69,1550.34,5.37,16932.0,0.52,4.06,6.86,-32.54,,11.83,50.0,3.23,0.57,5471.0,45546.0,15439.0
INKP,Unknown,Jun 2024,24792220.0,27483328.0,6506828.0,94333830.0,62454976.0,177330570.0,4450102.0,,34273362.0,13037345.0,74656522.0,35886728.0,66433488.0,74656522.0,26276910.0,-8827398.0,,2343883.0,-5546434.0,-976525.0,4569909.0,4570024.0,4585123.0,4585238.0,4013382.0,-11114050.0,8714395.0,1613727.0,24792220.0,,0.42,0.73,1175.84,7.57,18767.0,0.44,2.58,4.45,-33.59,,17.39,100.0,8.5,1.2,5471.0,48692.0,16394.0
INTP,Unknown,Dec 2020,7697631.0,2584652.0,1823772.0,12299306.0,14397092.0,27344672.0,1580229.0,,4215956.0,,5168424.0,1840616.0,17636769.0,5168424.0,14184322.0,-5113552.0,,-51101.0,-2148328.0,-341991.0,1806337.0,1806337.0,1764880.0,1764880.0,3538011.0,-661734.0,-2862698.0,13579.0,7697631.0,,0.19,0.23,482.52,30.0,6024.0,3.16,6.61,8.15,-36.05,,12.73,725.0,150.25,3.81,3681.0,53286.0,14105.0
INTP,Unknown,Dec 2021,6141267.0,2586792.0,2267421.0,11336733.0,14342412.0,26136114.0,2082752.0,,4646506.0,,5515150.0,1840616.0,17669148.0,5515150.0,14771906.0,-5126282.0,,-31636.0,-2234002.0,-445506.0,1788496.0,1788496.0,1872995.0,1872995.0,2606707.0,-558145.0,-3603521.0,-1554959.0,6141267.0,,0.21,0.27,515.55,23.47,5602.0,2.58,6.84,8.67,-34.7,,12.11,500.0,96.98,3.45,3681.0,44543.0,14269.0
INTP,Unknown,Dec 2022,4525505.0,2651672.0,5661400.0,10312090.0,14894921.0,25706169.0,1834752.0,,4822152.0,,6139263.0,1840616.0,17770195.0,6139263.0,16328278.0,-5143158.0,,42914.0,-2289309.0,-446875.0,1842434.0,1842434.0,1841868.0,1841868.0,2401773.0,-873589.0,-3240305.0,-1712121.0,4525505.0,,0.24,0.31,414.83,23.87,5315.0,2.28,7.17,9.42,-31.5,,11.28,500.0,120.53,4.13,3681.0,36444.0,15592.0
INTP,Unknown,Dec 2023,3185373.0,2741975.0,5809398.0,9228033.0,19155749.0,29649645.0,1747439.0,,7368187.0,,8680134.0,1840616.0,19172800.0,8680134.0,17949756.0,-5846725.0,,60503.0,-2396348.0,-446082.0,1950266.0,1950266.0,1951577.0,1951577.0,3485045.0,-1716775.0,-3094717.0,-1326447.0,3185373.0,,0.29,0.41,587.53,16.0,5696.0,1.74,6.58,9.3,-32.57,,10.87,160.0,27.23,1.62,3681.0,34604.0,15439.0
INTP,Unknown,Jun 2024,1841030.0,2721557.0,5758826.0,7831904.0,18645258.0,27745880.0,1190963.0,,5701105.0,,6939040.0,1840616.0,19298711.0,6939040.0,8124738.0,-2298373.0,,92173.0,-543162.0,-108454.0,434708.0,434708.0,434708.0,434708.0,-321453.0,-136256.0,-899134.0,-1356843.0,1841030.0,,0.25,0.33,493.56,14.69,5652.0,1.66,1.57,2.09,-28.29,,5.35,90.0,18.23,0.96,3681.0,26689.0,16394.0
ISAT,Unknown,Dec 2020,1782246.0,2556760.0,39813.0,9594951.0,46522054.0,62778740.0,657184.0,,22658094.0,3556701.0,49865344.0,543393.0,9426998.0,49865344.0,27925661.0,,,-3045008.0,599541.0,-30619.0,-630160.0,-716719.0,-771571.0,-852788.0,11047901.0,-6962803.0,-8177490.0,-4092392.0,1782246.0,,0.79,3.86,256.92,19.66,2376.0,1.22,-1.0,-4.88,0.0,4776.0,-2.26,0.0,0.0,0.0,5434.0,27441.0,14105.0
ISAT,Unknown,Dec 2021,3789006.0,2027161.0,18110.0,11499439.0,45515184.0,63397148.0,981761.0,,28658152.0,3735155.0,53094346.0,543393.0,6703092.0,53094346.0,31388311.0,,,-3001596.0,-7506974.0,-646853.0,6860121.0,6750873.0,6924683.0,6813807.0,10971911.0,-1209157.0,-7764587.0,1998167.0,3789006.0,,0.84,5.15,1019.71,6.08,1896.0,2.66,10.82,66.59,0.0,,21.86,3496.54,342.9,69.24,5434.0,33690.0,14269.0
ISAT,Unknown,Dec 2022,9507880.0,2332767.0,146554.0,18683115.0,69070496.0,113880230.0,849574.0,,35874074.0,6419325.0,82265242.0,806270.0,9426507.0,82265242.0,46752319.0,,,4345014.0,-6535789.0,-1165586.0,5370203.0,4723415.0,5371651.0,4726966.0,15676831.0,-4012434.0,-6154605.0,5509792.0,9507880.0,,0.72,2.6,575.28,10.73,3921.0,1.58,4.72,16.99,0.0,,11.49,248.06,43.12,4.0,8063.0,49787.0,15592.0
ISAT,Unknown,Dec 2023,5189573.0,3139479.0,452856.0,15479659.0,72860819.0,114722249.0,745799.0,,34134343.0,6438911.0,81013457.0,806270.0,11871271.0,81013457.0,51228782.0,,,4724609.0,-5931583.0,-1155842.0,4775741.0,4506392.0,4735943.0,4464533.0,17680485.0,-10771189.0,-11111022.0,-4201726.0,5189573.0,,0.71,2.4,474.15,19.77,4181.0,1.48,4.16,14.17,0.0,,9.32,255.7,53.93,4.14,8063.0,75588.0,15439.0
ISAT,Unknown,Jun 2024,4569583.0,3442777.0,125702.0,13445787.0,73171058.0,112780696.0,1181244.0,,31926654.0,6040442.0,78441584.0,806270.0,12441917.0,78441584.0,27976331.0,,,2230626.0,-3721623.0,-796961.0,2924662.0,2734675.0,2925888.0,2735901.0,9651538.0,-4701992.0,-5613114.0,-663568.0,4569583.0,,0.7,2.28,604.27,17.71,4259.0,2.2,2.59,8.52,0.0,,10.45,268.4,44.42,2.86,8063.0,86271.0,16394.0
ITMG,Unknown,Dec 2020,3264729.0,1053079.0,849445.0,5923155.0,2762450.0,16342462.0,879334.0,,2923967.0,503859.0,4405542.0,901197.0,6843407.0,4405542.0,16719164.0,-2809011.0,,-48987.0,-1023360.0,-489796.0,533564.0,556710.0,446437.0,469527.0,2436540.0,-632426.0,-778286.0,1025828.0,3264729.0,,0.27,0.37,855.52,16.19,10564.0,1.09,3.26,4.47,-16.8,,3.19,877.0,102.51,7.64,1130.0,15649.0,14105.0
ITMG,Unknown,Dec 2021,9859451.0,2665649.0,891056.0,14098114.0,2365301.0,23775564.0,1216603.0,,5204518.0,368226.0,6630519.0,911675.0,12189693.0,6630519.0,29634045.0,-13078009.0,,-38369.0,-8862319.0,-2078979.0,6783340.0,6785908.0,6588425.0,6590994.0,8814204.0,-352202.0,-1914743.0,6547259.0,9859451.0,,0.28,0.39,3405.9,5.99,15174.0,0.91,28.53,39.56,-44.13,,22.89,1551.08,45.54,11.2,1130.0,23050.0,14269.0
ITMG,Unknown,Dec 2022,22301659.0,4373275.0,2996471.0,29758034.0,2359787.0,41165640.0,2249551.0,,9130878.0,199375.0,10756874.0,996204.0,23619635.0,10756874.0,56695833.0,-29537360.0,,52296.0,-24086397.0,-5386210.0,18700187.0,18711507.0,19021086.0,19032406.0,20666759.0,-1110946.0,-7867567.0,11688247.0,22301659.0,,0.26,0.35,14613.6,2.67,26912.0,0.76,45.43,61.5,-52.1,,32.98,7168.0,49.05,35.14,1130.0,44095.0,15592.0
ITMG,Unknown,Dec 2023,13140889.0,3048415.0,3025149.0,19759944.0,2594092.0,33778170.0,1697533.0,,4542988.0,117676.0,6164901.0,986429.0,20702232.0,6164901.0,36657049.0,-11464106.0,,44989.0,-9944445.0,-2230812.0,7713633.0,7724610.0,7807765.0,7818742.0,3412698.0,-2123943.0,-10277140.0,-8988385.0,13140889.0,,0.18,0.22,10073.25,2.55,24438.0,1.6,22.84,27.93,-31.27,,21.04,6416.66,63.7,16.44,1130.0,28983.0,15439.0
ITMG,Unknown,Jun 2024,14371620.0,2607958.0,2581858.0,20391169.0,2813915.0,35435533.0,2370359.0,,4653175.0,97282.0,6306346.0,1047445.0,22040602.0,6306346.0,17205978.0,-4512203.0,,27476.0,-2769848.0,-660531.0,2109318.0,2115990.0,1872588.0,1879261.0,3884706.0,-678187.0,-2705141.0,501378.0,14371620.0,,0.18,0.22,5279.91,4.53,25780.0,0.99,5.95,7.24,-26.22,,12.26,1747.0,33.09,6.81,1130.0,27005.0,16394.0
JSMR,Unknown,Dec 2020,4597204.0,,137744.0,10705995.0,746237.0,104086646.0,325160.0,,14928687.0,52981941.0,79311031.0,3628936.0,12062621.0,79311031.0,13704021.0,-5354533.0,,-3647949.0,-696451.0,-738080.0,-41629.0,501047.0,101372.0,644404.0,1440732.0,-24219508.0,23034379.0,255603.0,4597204.0,,0.76,3.2,118.82,38.97,3414.0,1.52,-0.04,-0.17,-39.07,,-0.3,15.2,12.8,0.29,7258.0,33604.0,14105.0
JSMR,Unknown,Dec 2021,6279089.0,,139402.0,10361876.0,833394.0,101242884.0,433025.0,,12014583.0,54457717.0,75742569.0,3628936.0,13677902.0,75742569.0,15169552.0,-6502109.0,,-4520359.0,-2072453.0,-1201217.0,871236.0,1615281.0,788337.0,1532350.0,2766986.0,-4362973.0,3447288.0,1851301.0,6279089.0,,0.75,2.97,150.58,25.83,3513.0,1.32,0.86,3.42,-42.86,,5.74,0.0,0.0,0.0,7258.0,28233.0,14269.0
JSMR,Unknown,Dec 2022,8429118.0,,98627.0,12487212.0,360716.0,91139182.0,134726.0,,12142988.0,46687743.0,65517793.0,3628936.0,16424786.0,65517793.0,16582849.0,-7418097.0,,3885342.0,-3725795.0,-1402087.0,2323708.0,2746884.0,817616.0,1239322.0,3511248.0,-1128712.0,-62057.0,2320479.0,8429118.0,,0.72,2.56,258.06,11.55,3530.0,1.1,2.55,9.07,-44.73,,14.01,0.0,0.0,0.0,7258.0,21628.0,15592.0
JSMR,Unknown,Dec 2023,4438951.0,,119490.0,7974775.0,474401.0,129311989.0,179230.0,,22821163.0,57046445.0,90400783.0,3628936.0,22668960.0,90400783.0,21318605.0,-8958526.0,,3592352.0,-7926425.0,-1176936.0,6749489.0,6793551.0,6586549.0,6619793.0,4165956.0,-8324353.0,168230.0,-3990167.0,4438951.0,,0.7,2.32,1062.89,4.58,5361.0,0.56,5.22,17.35,-42.02,,31.66,75.69,7.12,2.54,7258.0,35346.0,15439.0
JSMR,Unknown,Jun 2024,4706749.0,,119423.0,8815391.0,454827.0,133588637.0,221084.0,,24458716.0,57935867.0,91925586.0,3628936.0,24741164.0,91925586.0,13072701.0,-5373985.0,,2057102.0,-2612785.0,264917.0,2877702.0,2347013.0,3022575.0,2487052.0,2845268.0,-4447324.0,1869854.0,267798.0,4706749.0,,0.69,2.21,948.2,5.25,5740.0,0.85,2.15,6.91,-41.11,,22.01,37.86,3.99,0.78,7258.0,36144.0,16394.0
KLBF,Unknown,Dec 2020,5207929.0,3477221.0,3599746.0,13075332.0,8157762.0,22564300.0,1240386.0,,3176726.0,722819.0,4288218.0,468751.0,16875671.0,4288218.0,23112655.0,-10246322.0,,-89580.0,-3627633.0,-828010.0,2799623.0,2733260.0,2865987.0,2797950.0,4221550.0,-951215.0,-1099712.0,2170622.0,5207929.0,,0.19,0.23,55.87,26.49,390.0,4.16,12.41,15.32,-44.33,,12.11,26.0,46.54,1.6,46875.0,69375.0,14105.0
KLBF,Unknown,Dec 2021,6216248.0,3431018.0,5087300.0,15712210.0,7994022.0,25666635.0,1667596.0,,3534656.0,490277.0,4400757.0,468751.0,18746849.0,4400757.0,26261195.0,-11283784.0,,-57384.0,-4143265.0,-911257.0,3232008.0,3183621.0,3208499.0,3159584.0,2825946.0,-1056019.0,-745177.0,1024751.0,6216248.0,,0.17,0.21,63.86,25.29,454.0,3.26,12.59,15.2,-42.97,,12.31,28.0,43.84,1.89,46875.0,75703.0,14269.0
KLBF,Unknown,Dec 2022,3949769.0,4613623.0,14054717.0,16710230.0,7956586.0,27241313.0,1996615.0,,4431038.0,287031.0,5143985.0,468751.0,20497739.0,5143985.0,28933503.0,-11704066.0,,55059.0,-4458897.0,-1008813.0,3450083.0,3382210.0,3513672.0,3446013.0,1271889.0,-1370390.0,-2405754.0,-2504255.0,3949769.0,,0.19,0.23,72.14,28.97,471.0,3.43,12.66,15.61,-40.45,,11.92,35.0,48.52,2.17,46875.0,97969.0,15592.0
KLBF,Unknown,Dec 2023,3232421.0,4651971.0,13583960.0,15917724.0,7978027.0,27057568.0,1690720.0,,3243169.0,298337.0,3937546.0,468751.0,21506772.0,3937546.0,30449134.0,-11823246.0,,95104.0,-3606237.0,-827832.0,2778405.0,2766748.0,2802708.0,2791353.0,2907475.0,-1140787.0,-2443986.0,-677298.0,3232421.0,,0.15,0.17,63.18,25.48,493.0,4.24,10.27,12.02,-38.83,,9.12,38.0,60.14,1.82,46875.0,75469.0,15439.0
KLBF,Unknown,Jun 2024,3692521.0,5388298.0,12740023.0,16871403.0,8074863.0,28565641.0,2030995.0,,4255738.0,224057.0,5025687.0,468751.0,21877938.0,5025687.0,16328252.0,-6464498.0,,37755.0,-2367432.0,-536619.0,1830812.0,1805096.0,1863795.0,1838079.0,2371611.0,-809039.0,-1150955.0,411617.0,3692521.0,,0.18,0.21,61.2,24.92,502.0,3.21,6.41,7.78,-39.59,,11.21,31.0,50.66,1.93,46875.0,71485.0,16394.0
MAPI,Unknown,Dec 2020,2788102.0,341570.0,3715202.0,8165336.0,3364591.0,17650451.0,1621059.0,,7344835.0,,11151051.0,830000.0,2904751.0,11151051.0,14847398.0,-6180944.0,,-552208.0,723806.0,138502.0,-585304.0,-553716.0,-635262.0,-606095.0,1346711.0,-245050.0,-110743.0,990918.0,2788102.0,,0.63,1.72,-18.96,-41.67,392.0,2.69,-3.32,-9.01,-41.63,,-3.94,0.0,0.0,0.0,16600.0,13114.0,14105.0
MAPI,Unknown,Dec 2021,2778415.0,404471.0,3731442.0,8213616.0,3034175.0,16783042.0,1756736.0,,6661498.0,,9687135.0,830000.0,3343664.0,9687135.0,18423803.0,-7692462.0,,-499863.0,-691608.0,-201452.0,490156.0,438913.0,583131.0,526941.0,3034919.0,-361931.0,-2680431.0,-7443.0,2778415.0,,0.58,1.37,-1.92,-370.24,427.0,1.85,2.92,6.91,-41.75,,2.66,0.0,0.0,0.0,16600.0,11786.0,14269.0
MAPI,Unknown,Dec 2022,3850844.0,689349.0,9397496.0,10737011.0,3290108.0,20968046.0,2385779.0,,7563881.0,,11240426.0,830000.0,5507622.0,11240426.0,26937340.0,-12029265.0,,481990.0,-3172623.0,-667220.0,2505403.0,2109640.0,2568748.0,2171502.0,4094761.0,-641846.0,-2420316.0,1032599.0,3850844.0,,0.54,1.16,121.62,11.88,586.0,1.21,11.95,25.76,-44.66,,9.3,0.0,0.0,0.0,16600.0,23987.0,15592.0
MAPI,Unknown,Dec 2023,3674839.0,764667.0,16175900.0,14991730.0,4741469.0,27516859.0,2602976.0,,11051208.0,,15105159.0,830000.0,7307249.0,15105159.0,33318811.0,-15093568.0,,473484.0,-3202895.0,-857602.0,2345293.0,1893549.0,2268684.0,1819473.0,1945862.0,-2248279.0,134807.0,-167610.0,3674839.0,,0.55,1.22,126.64,14.14,748.0,1.93,8.52,18.9,-45.3,,7.04,8.0,6.32,0.55,16600.0,29714.0,15439.0
MAPI,Unknown,Jun 2024,2934544.0,783123.0,17029180.0,15625991.0,5188940.0,28724061.0,2496928.0,,11420944.0,,15351192.0,830000.0,8074271.0,15351192.0,17993349.0,-7795459.0,,323111.0,-1351422.0,-276039.0,1075383.0,899339.0,1137571.0,974994.0,1358652.0,-819626.0,-1306431.0,-767405.0,2934544.0,,0.53,1.15,114.64,12.87,806.0,2.22,3.74,8.04,-43.32,,5.98,16.0,13.96,0.89,16600.0,24485.0,16394.0
MBMA,Unknown,Dec 2020,4480608.0,1840810.0,8883479.0,12103393.0,21834414.0,50378637.0,4047638.0,,5529605.0,4366901.0,14722455.0,11421659.0,416218.0,14722455.0,20508032.0,-1196166.0,,309357.0,-516745.0,-2537.0,514209.0,106975.0,515830.0,108232.0,-239084.0,-7137246.0,7514510.0,138180.0,4480608.0,,0.29,0.41,2.34,239.53,330.0,0.0,1.02,1.44,-5.83,,2.51,0.0,0.0,0.0,107995.0,60477.0,14105.0
MBMA,Unknown,Dec 2021,4534094.0,2207613.0,6376061.0,14021126.0,23206835.0,52421485.0,3835464.0,,6141868.0,4488931.0,15240529.0,11742729.0,486124.0,15240529.0,7051150.0,-283595.0,,31132.0,-204418.0,-43371.0,161047.0,58206.0,160493.0,57646.0,607695.0,-1450244.0,851152.0,8603.0,4534094.0,,0.29,0.41,0.99,496.7,344.0,1.63,0.31,0.43,-4.02,,2.28,0.0,0.0,161.0,107995.0,53134.0,14269.0
MBMA,Unknown,Dec 2022,,,,60.0,,,30.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,2020.0,,,,,514.0,,,,0.0,,,,,15592.0
MBMA,Unknown,Dec 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0,,,,,,,,,0.0,,,,,15439.0
MBMA,Unknown,Mar 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,,,,,,,,,0.0,,,,,15873.0
MDKA,Unknown,Dec 2020,719726.0,28963.0,2003058.0,2811249.0,4204169.0,13112102.0,284915.0,,2711227.0,560979.0,5161876.0,489311.0,2654879.0,5161876.0,4539848.0,-1609682.0,,-258564.0,-792764.0,-385247.0,407517.0,510546.0,583037.0,686900.0,1692138.0,-986052.0,-688781.0,17305.0,719726.0,,0.39,0.65,41.23,58.94,363.0,2.95,3.11,5.13,-35.46,,8.98,0.0,0.0,0.0,21898.0,53211.0,14105.0
MDKA,Unknown,Dec 2021,2646479.0,8455.0,2718395.0,5869054.0,4512894.0,18244239.0,422494.0,,4241338.0,4844336.0,7122833.0,515286.0,3201410.0,7122833.0,5435869.0,-1713665.0,,-185465.0,-809314.0,-332918.0,476396.0,515663.0,435986.0,476045.0,1896128.0,-3457527.0,3519398.0,1957999.0,2646479.0,,0.39,0.64,-1.79,-2172.88,486.0,5.0,2.61,4.28,-31.53,,8.76,0.0,0.0,0.0,22905.0,89100.0,14269.0
MDKA,Unknown,Dec 2022,6921431.0,1027246.0,9625715.0,13965435.0,18802052.0,60444972.0,1708843.0,,9425968.0,4366901.0,28873772.0,589265.0,4409174.0,28873772.0,13563153.0,-2567243.0,,677245.0,-1402345.0,-391285.0,1011060.0,910934.0,889920.0,787038.0,7218610.0,-17573057.0,14525092.0,4170644.0,6921431.0,,0.48,0.91,52.59,78.35,1309.0,2.97,1.67,3.2,-18.93,,7.45,0.0,0.0,0.0,24111.0,99337.0,15592.0
MDKA,Unknown,Dec 2023,8008220.0,1861786.0,17338333.0,18632271.0,27277899.0,76643193.0,4692417.0,,14041170.0,4488930.0,33968943.0,583483.0,4046975.0,33968943.0,26351011.0,-2249100.0,,1215419.0,-190489.0,-103026.0,87462.0,-318933.0,120445.0,-285288.0,882870.0,-11084815.0,11391279.0,1189334.0,8008220.0,,0.44,0.8,-21.2,-127.35,1770.0,2.33,0.11,0.2,-8.54,,0.33,0.0,0.0,0.0,24111.0,65099.0,15439.0
MDKA,Unknown,Mar 2024,6733884.0,2522845.0,14999198.0,18925056.0,28820916.0,78148357.0,4576354.0,,14103185.0,,33267713.0,607257.0,3919015.0,33267713.0,8588088.0,-528359.0,,424450.0,129547.0,-17789.0,-147335.0,-241723.0,-147923.0,-241832.0,531856.0,-1704981.0,-243320.0,-1416446.0,6733884.0,,0.43,0.74,-13.03,-174.95,1834.0,1.47,-0.19,-0.33,-6.15,,-1.72,0.0,0.0,0.0,24473.0,55798.0,15873.0
MEDC,Unknown,Dec 2020,4181805.0,2280868.0,1391006.0,28519263.0,512637.0,83231108.0,2444292.0,,19363637.0,5169719.0,66116313.0,1717974.0,6789585.0,66116313.0,15420637.0,-4537727.0,,-3980713.0,1386290.0,-1020545.0,-2500866.0,-2665501.0,-3156486.0,-3175145.0,6462818.0,-4123029.0,-4481202.0,-2141413.0,4181805.0,,0.79,3.86,-103.26,-5.71,681.0,1.27,-3.0,-14.61,-29.43,5338.0,-16.22,0.0,0.0,0.0,25136.0,14830.0,14105.0
MEDC,Unknown,Dec 2021,6863173.0,3153958.0,1439520.0,24279612.0,718759.0,81103343.0,2692541.0,,14357132.0,3302796.0,63561941.0,1737949.0,7281465.0,63561941.0,18881334.0,-8072904.0,,-3212447.0,-4076664.0,-3308991.0,893250.0,670920.0,1210225.0,990516.0,6605987.0,1182408.0,-5088569.0,2699826.0,6863173.0,,0.78,3.62,33.06,14.09,698.0,0.85,1.1,5.09,-42.76,,4.73,0.0,0.0,0.0,25136.0,11713.0,14269.0
MEDC,Unknown,Dec 2022,9355178.0,4999454.0,3308002.0,27307771.0,965218.0,108082276.0,2969113.0,,21506271.0,8763075.0,80834954.0,1899089.0,15298594.0,80834954.0,36052253.0,-19428027.0,,4044989.0,-16303020.0,-7920299.0,8597590.0,8277523.0,9176616.0,8439546.0,17407498.0,-16573710.0,1004556.0,1838344.0,9355178.0,,0.75,2.97,231.32,4.39,1084.0,0.43,7.95,31.55,-53.89,,23.85,35.6,15.39,7.64,25136.0,25513.0,15592.0
MEDC,Unknown,Dec 2023,5464618.0,5370670.0,3914353.0,23878710.0,998522.0,115303335.0,4449313.0,,21955341.0,10673858.0,83999280.0,1880454.0,19260275.0,83999280.0,34727523.0,-15958693.0,,4261201.0,-11237329.0,-5244109.0,5338321.0,5105295.0,5354724.0,5100700.0,11137303.0,-9686424.0,-5351562.0,-3900683.0,5464618.0,,0.73,2.68,235.68,4.9,1245.0,0.82,4.63,17.05,-45.95,,15.37,15.0,6.36,1.48,25136.0,29032.0,15439.0
MEDC,Unknown,Jun 2024,9572532.0,5629169.0,4604596.0,26268774.0,1284331.0,122979726.0,4741722.0,,20263256.0,14029930.0,87194721.0,1996772.0,23011232.0,87194721.0,19105052.0,-7399377.0,,2340541.0,-5750541.0,-2243980.0,3485669.0,3295129.0,3249755.0,3137303.0,9730112.0,-1214076.0,-4630569.0,3885467.0,9572532.0,,0.71,2.44,200.1,6.67,1424.0,0.81,2.83,9.74,-38.73,,18.24,0.0,0.0,0.0,25136.0,33557.0,16394.0
MTEL,Unknown,Dec 2020,19133193.0,1117520.0,,21302799.0,29568386.0,57728318.0,1273235.0,,6475515.0,15665428.0,24082708.0,19041523.0,1537283.0,24082708.0,6869569.0,-3218398.0,,-913180.0,-1919544.0,-538473.0,1381071.0,1381071.0,1388949.0,1388949.0,5363187.0,-12597047.0,25851027.0,18617168.0,19133193.0,,0.42,0.72,13.76,60.33,403.0,0.0,2.39,4.1,-46.85,,20.1,0.0,0.0,1.39,83515.0,69318.0,14105.0
MTEL,Unknown,Dec 2021,6338773.0,1050233.0,,7886438.0,39328413.0,56071559.0,1891854.0,,10200553.0,9667639.0,22264125.0,19046959.0,2356078.0,22264125.0,7728930.0,-3654068.0,,1055547.0,-2417481.0,-632413.0,1785068.0,1785068.0,1784454.0,1784454.0,6019654.0,-10893297.0,-7920777.0,-12794420.0,6338773.0,,0.4,0.66,18.78,42.6,405.0,2.05,3.18,5.28,-47.28,,23.1,0.0,61.61,2.67,83527.0,66822.0,14269.0
MTEL,Unknown,Dec 2022,879027.0,1607260.0,,3419726.0,43772084.0,57010128.0,2079286.0,,11071494.0,9583212.0,22972519.0,19050020.0,2599187.0,22972519.0,8594530.0,-4215876.0,,1332655.0,-2738853.0,-728525.0,2010328.0,2010328.0,2012140.0,2012140.0,5161586.0,-6503510.0,-4117822.0,-5459746.0,879027.0,,0.4,0.67,23.8,29.62,407.0,1.96,3.53,5.91,-49.05,,23.39,11.57,89.83,5.18,83553.0,58905.0,15592.0
MTEL,Unknown,Dec 2023,1515407.0,1779839.0,,3643006.0,44028457.0,57610908.0,1733244.0,,12853793.0,9103782.0,24276437.0,19050020.0,2158955.0,24276437.0,4449792.0,-2302920.0,,624201.0,-1466058.0,-402009.0,1064049.0,1064049.0,1064049.0,1064049.0,4834224.0,-864905.0,-3332939.0,636380.0,1515407.0,,0.42,0.73,24.3,26.54,399.0,1.77,1.85,3.19,-51.75,,23.91,21.38,150.37,,83553.0,53892.0,15439.0
MTEL,Unknown,Jun 2024,,,,70.0,,,,,10.0,,,,,,,,,,,,,,,,7729.0,,,4450.0,,,,,2020.0,,,,,,,,1381.0,36.54,,,,,16394.0
PGAS,Unknown,Dec 2020,16630423.0,6665972.0,971750.0,28291609.0,65084334.0,106266878.0,3033637.0,,16688406.0,4999087.0,64580413.0,4852386.0,33802098.0,64580413.0,40700487.0,-12051557.0,,-2416482.0,2473390.0,-570015.0,-3043405.0,-3734631.0,-2980202.0,-3669477.0,5880017.0,578893.0,-4407952.0,2050957.0,16630423.0,,0.61,1.55,-3.84,-431.39,1720.0,1.26,-2.86,-7.3,-29.61,3814.0,-7.48,41.56,0.0,1.92,24242.0,40120.0,14105.0
PGAS,Unknown,Dec 2021,21450498.0,5896796.0,781265.0,31265869.0,63467948.0,107173730.0,2360764.0,,12569702.0,5771206.0,60301141.0,4908805.0,38530380.0,60301141.0,43322125.0,-8373744.0,,-2187211.0,-6677020.0,-1475483.0,5201538.0,4335263.0,5036861.0,4169590.0,8314621.0,-1686287.0,-1907590.0,4720745.0,21450498.0,,0.56,1.29,-17.75,-77.46,1934.0,0.86,4.85,11.1,-19.33,,12.01,0.0,60.73,0.0,24242.0,33332.0,14269.0
